Country,Week,Alpha,Beta,Delta,Omicron,Other_variants,Total,Vaccinated,Fully_vaccinated,Boosted
JPN,202014,0,0,0,0,560,560,,,
JPN,202015,0,0,0,0,988,988,,,
JPN,202016,0,0,0,0,809,809,,,
JPN,202017,0,0,0,0,594,594,,,
JPN,202018,0,0,0,0,300,300,,,
JPN,202019,0,0,0,0,141,141,,,
JPN,202020,0,0,0,0,75,75,,,
JPN,202021,0,0,0,0,45,45,,,
JPN,202022,0,0,0,0,83,83,,,
JPN,202023,0,0,0,0,62,62,,,
JPN,202024,0,0,0,0,109,109,,,
JPN,202025,0,0,0,0,80,80,,,
JPN,202026,0,0,0,0,133,133,,,
JPN,202027,0,0,0,0,249,249,,,
JPN,202028,0,0,0,0,311,311,,,
JPN,202029,0,0,0,0,473,473,,,
JPN,202030,0,0,0,0,671,671,,,
JPN,202031,0,0,0,0,1193,1193,,,
JPN,202032,0,0,0,0,1206,1206,,,
JPN,202033,0,0,0,0,962,962,,,
JPN,202034,0,0,0,0,817,817,,,
JPN,202035,0,0,0,0,730,730,,,
JPN,202036,0,0,0,0,492,492,,,
JPN,202037,0,0,0,0,332,332,,,
JPN,202038,0,0,0,0,272,272,,,
JPN,202039,0,0,0,0,257,257,,,
JPN,202040,0,0,0,0,277,277,,,
JPN,202041,0,0,0,0,286,286,,,
JPN,202042,0,0,1,0,294,295,,,
JPN,202043,0,0,0,0,405,405,,,
JPN,202044,0,0,0,0,305,305,,,
JPN,202045,0,0,0,0,501,501,,,
JPN,202046,0,0,0,0,732,732,,,
JPN,202047,0,0,0,0,1045,1045,,,
JPN,202048,0,0,0,0,920,920,,,
JPN,202049,1,0,0,0,1114,1115,,,
JPN,202050,0,0,0,0,1290,1290,,,
JPN,202051,3,1,0,0,1017,1021,,,
JPN,202052,18,0,0,0,1198,1216,,,
JPN,202053,6,1,0,0,1313,1320,,,
JPN,202101,14,3,0,0,2410,2427,,,
JPN,202102,17,0,0,0,2160,2177,,,
JPN,202103,34,1,0,0,1737,1772,,,
JPN,202104,51,6,1,0,1463,1521,,,
JPN,202105,48,0,0,0,1024,1072,,,
JPN,202106,62,0,0,0,665,727,,,
JPN,202107,41,1,0,0,607,649,,,
JPN,202108,63,8,0,0,497,568,,,
JPN,202109,118,1,0,0,626,745,,,
JPN,202110,181,1,0,0,792,974,,,
JPN,202111,330,5,0,0,823,1158,,,
JPN,202112,735,5,0,0,905,1645,,,
JPN,202113,1472,8,2,0,938,2420,,,
JPN,202114,1491,12,5,0,972,2480,,,
JPN,202115,2217,3,12,0,942,3174,1240091.0,718396.0,
JPN,202116,3596,7,13,0,764,4380,2093453.0,878734.0,
JPN,202117,5217,5,39,0,652,5913,3268274.0,1042998.0,
JPN,202118,4275,2,70,0,498,4845,3849254.0,1180111.0,
JPN,202119,4725,4,66,0,336,5131,5286183.0,1968645.0,
JPN,202120,3380,5,62,0,213,3660,7657327.0,3126922.0,
JPN,202121,2416,1,61,0,158,2636,11616396.0,3775464.0,
JPN,202122,1937,3,76,0,80,2096,16334301.0,5117588.0,
JPN,202123,2158,3,112,0,36,2309,21500292.0,7389618.0,
JPN,202124,1762,2,196,0,14,1974,26307963.0,11072473.0,
JPN,202125,1956,1,326,0,16,2299,31675479.0,15533997.0,
JPN,202126,1769,4,486,0,9,2268,37168169.0,20457070.0,
JPN,202127,2269,3,1136,0,5,3413,44298711.0,25144328.0,
JPN,202128,2100,2,1893,0,4,3999,50331424.0,30072763.0,
JPN,202129,2024,1,4375,0,9,6409,54106437.0,34574935.0,
JPN,202130,2082,2,7747,0,2,9833,58259394.0,41352949.0,
JPN,202131,915,0,7063,0,5,7983,62403809.0,47340682.0,
JPN,202132,849,0,11581,0,8,12438,65364539.0,50957723.0,
JPN,202133,632,0,16588,0,2,17222,69209404.0,55377218.0,
JPN,202134,332,0,14865,0,13,15210,73548675.0,59957195.0,
JPN,202135,137,0,10355,0,10,10502,77962925.0,63294742.0,
JPN,202136,52,0,6249,0,7,6308,82619310.0,67088504.0,
JPN,202137,12,0,3800,0,3,3815,86624696.0,71246757.0,
JPN,202138,4,0,1842,0,2,1848,89399250.0,75271710.0,
JPN,202139,1,0,1145,0,1,1147,92465495.0,79865466.0,
JPN,202140,0,0,755,0,1,756,95149714.0,84134131.0,
JPN,202141,0,0,499,0,1,500,97195528.0,87270084.0,
JPN,202142,0,0,270,0,1,271,98573046.0,90544346.0,
JPN,202143,0,0,322,0,0,322,99487067.0,93442912.0,
JPN,202144,0,0,256,0,0,256,99980709.0,95523950.0,
JPN,202145,0,0,204,0,0,204,100336132.0,97003663.0,
JPN,202146,0,0,204,0,0,204,100564809.0,98025223.0,
JPN,202147,0,0,129,2,0,131,100750035.0,98633028.0,
JPN,202148,0,0,177,8,0,185,100911616.0,99039928.0,21559.0
JPN,202149,0,0,252,28,0,280,100984298.0,99275485.0,125349.0
JPN,202150,0,0,294,108,0,402,101079019.0,99473098.0,419024.0
JPN,202151,0,0,476,320,0,796,101182024.0,99652752.0,850808.0
JPN,202152,0,0,403,998,0,1401,101213580.0,99709518.0,1043757.0
JPN,202201,0,0,854,6762,0,7616,101273431.0,99803428.0,1357603.0
JPN,202202,0,0,580,12863,0,13443,101356091.0,99912795.0,2152232.0
JPN,202203,0,0,220,13786,0,14006,101450417.0,99966024.0,3705959.0
JPN,202204,0,0,107,7543,0,7650,101548078.0,100032202.0,5851565.0
JPN,202205,0,0,49,6170,0,6219,101640288.0,100109109.0,9810245.0
JPN,202206,0,0,27,5066,0,5093,101712148.0,100188927.0,15044238.0
JPN,202207,0,0,9,5209,0,5218,101790260.0,100283411.0,21560487.0
JPN,202208,0,0,11,4595,0,4606,101854325.0,100374565.0,27967890.0
JPN,202209,0,0,6,4515,0,4521,101933412.0,100448518.0,34896157.0
JPN,202210,0,0,1,4643,0,4644,102084239.0,100522564.0,41459201.0
JPN,202211,0,0,2,4240,0,4242,102293709.0,100586165.0,47526966.0
JPN,202212,0,0,0,4296,0,4296,102520353.0,100666114.0,52435721.0
JPN,202213,0,0,1,5038,0,5039,102760847.0,100811627.0,56476608.0
JPN,202214,0,0,1,6214,0,6215,102920288.0,101008306.0,59883607.0
JPN,202215,0,0,0,5325,0,5325,103026446.0,101218370.0,63249673.0
JPN,202216,0,0,0,4976,0,4976,103181705.0,101448341.0,66450188.0
JPN,202217,0,0,0,4393,0,4393,103297108.0,101606137.0,69015400.0
JPN,202218,0,0,0,5021,2,5023,103363850.0,101700993.0,70273530.0
JPN,202219,0,0,3,5752,0,5755,103463759.0,101859738.0,72178845.0
JPN,202220,0,0,0,5468,0,5468,103538340.0,101977945.0,73876806.0
JPN,202221,0,0,0,4880,0,4880,103607072.0,102055075.0,75261599.0
JPN,202222,0,0,0,4156,0,4156,103662533.0,102153124.0,76210930.0
JPN,202223,0,0,0,3653,0,3653,103709005.0,102226781.0,76993456.0
JPN,202224,0,0,0,3625,0,3625,103744776.0,102296181.0,77718922.0
JPN,202225,0,0,0,3980,0,3980,103779682.0,102355023.0,78547082.0
JPN,202226,0,0,0,5844,0,5844,103807398.0,102402209.0,79633593.0
JPN,202227,0,0,0,13461,0,13461,103837750.0,102438860.0,81705938.0
JPN,202228,0,0,0,16088,0,16088,103871002.0,102473968.0,84870023.0
JPN,202229,0,0,0,13730,0,13730,103903950.0,102502807.0,88611981.0
JPN,202230,0,0,0,8028,0,8028,103963170.0,102536207.0,93357095.0
JPN,202231,0,0,0,8235,0,8235,104031548.0,102568286.0,98034013.0
JPN,202232,0,0,0,5913,0,5913,104066961.0,102592025.0,101531737.0
JPN,202233,0,0,0,6656,0,6656,104102328.0,102644082.0,104933830.0
JPN,202234,0,0,0,5895,0,5895,104142254.0,102711823.0,109025553.0
JPN,202235,0,0,0,4486,0,4486,104178737.0,102750800.0,112183482.0
JPN,202236,0,0,0,3290,0,3290,104212646.0,102784308.0,114481713.0
JPN,202237,0,0,0,2436,0,2436,104229371.0,102822098.0,116293804.0
JPN,202238,0,0,0,862,0,862,104239995.0,102855292.0,117266370.0
JPN,202239,0,0,0,70,0,70,104252652.0,102893802.0,118514936.0
JPN,202240,0,0,0,8,0,8,104264578.0,102909124.0,119616332.0
KEN,202010,0,0,0,0,1,1,,,
KEN,202011,0,0,0,0,1,1,,,
KEN,202012,0,0,0,0,5,5,,,
KEN,202013,0,0,0,0,8,8,,,
KEN,202014,0,0,0,0,18,18,,,
KEN,202015,0,0,0,0,18,18,,,
KEN,202016,0,0,0,0,29,29,,,
KEN,202017,0,0,0,0,37,37,,,
KEN,202018,0,0,0,0,25,25,,,
KEN,202019,0,0,0,0,44,44,,,
KEN,202020,0,0,0,0,104,104,,,
KEN,202021,0,0,0,0,38,38,,,
KEN,202022,0,0,0,0,14,14,,,
KEN,202023,0,0,0,0,29,29,,,
KEN,202024,0,0,0,0,44,44,,,
KEN,202025,0,0,0,0,17,17,,,
KEN,202026,0,0,0,0,40,40,,,
KEN,202027,0,0,0,0,67,67,,,
KEN,202028,0,0,0,0,39,39,,,
KEN,202029,0,0,0,0,57,57,,,
KEN,202030,0,0,0,0,22,22,,,
KEN,202031,0,0,0,0,40,40,,,
KEN,202032,0,0,0,0,39,39,,,
KEN,202033,0,0,0,0,38,38,,,
KEN,202034,0,0,0,0,23,23,,,
KEN,202035,0,0,0,0,28,28,,,
KEN,202036,0,0,0,0,31,31,,,
KEN,202037,1,0,0,0,33,34,,,
KEN,202038,0,0,0,0,19,19,,,
KEN,202039,8,0,1,0,7,16,,,
KEN,202040,0,0,0,0,43,43,,,
KEN,202041,1,0,0,0,30,31,,,
KEN,202042,0,0,0,0,56,56,,,
KEN,202043,0,0,0,0,168,168,,,
KEN,202044,0,0,1,0,204,205,,,
KEN,202045,0,0,0,0,217,217,,,
KEN,202046,0,0,0,0,151,151,,,
KEN,202047,0,0,0,0,122,122,,,
KEN,202048,0,0,0,0,100,100,,,
KEN,202049,0,0,0,0,75,75,,,
KEN,202050,0,0,0,0,58,58,,,
KEN,202051,0,2,0,0,22,24,,,
KEN,202052,11,1,0,0,22,34,,,
KEN,202053,0,0,0,0,13,13,,,
KEN,202101,1,0,5,0,37,43,,,
KEN,202102,4,0,0,0,18,22,,,
KEN,202103,6,3,1,0,21,31,,,
KEN,202104,14,3,0,0,51,68,,,
KEN,202105,29,6,0,0,14,49,,,
KEN,202106,19,2,0,0,16,37,,,
KEN,202107,43,1,0,0,3,47,,,
KEN,202108,56,23,0,0,27,106,,,
KEN,202109,93,7,0,0,29,129,,,
KEN,202110,66,23,0,0,29,118,,,
KEN,202111,142,26,1,0,26,195,,,
KEN,202112,71,14,3,0,18,106,,,
KEN,202113,83,20,0,0,6,109,196435.0,,
KEN,202114,50,13,9,0,8,80,,,
KEN,202115,92,11,3,0,5,111,,,
KEN,202116,59,18,5,0,7,89,,,
KEN,202117,47,23,16,0,20,106,,,
KEN,202118,50,15,10,0,5,80,,,
KEN,202119,42,9,11,0,3,65,,,
KEN,202120,55,8,46,0,4,113,,,
KEN,202121,47,4,43,0,2,96,968733.0,,
KEN,202122,39,4,63,0,2,108,975265.0,6622.0,
KEN,202123,29,3,51,0,1,84,,,
KEN,202124,27,1,97,0,0,125,994622.0,186966.0,
KEN,202125,16,1,112,0,4,133,1001711.0,277312.0,
KEN,202126,7,3,154,0,2,166,1016190.0,452718.0,
KEN,202127,14,0,201,0,3,218,,,
KEN,202128,2,0,165,0,3,170,1037353.0,581003.0,
KEN,202129,1,0,105,0,1,107,1046526.0,624415.0,
KEN,202130,4,1,252,0,4,261,,,
KEN,202131,1,0,122,0,4,127,1097830.0,695690.0,
KEN,202132,1,0,241,0,1,243,1264362.0,744186.0,
KEN,202133,1,0,216,0,1,218,1595335.0,778862.0,
KEN,202134,0,0,196,0,0,196,1925446.0,801486.0,
KEN,202135,0,0,179,0,2,181,2043504.0,811158.0,
KEN,202136,0,0,85,0,0,85,,,
KEN,202137,1,0,116,0,0,117,2480543.0,857370.0,
KEN,202138,1,0,87,0,0,88,2713427.0,886760.0,
KEN,202139,0,0,47,0,3,50,2934743.0,926037.0,
KEN,202140,2,0,58,0,2,62,3135700.0,1047852.0,
KEN,202141,0,0,16,0,1,17,3291192.0,1208987.0,
KEN,202142,0,0,13,0,1,14,3504400.0,1425936.0,
KEN,202143,0,0,24,0,0,24,3679975.0,1627206.0,
KEN,202144,0,0,26,0,0,26,3787211.0,1837019.0,
KEN,202145,0,0,41,0,1,42,,,
KEN,202146,0,0,24,0,0,24,3986501.0,2401926.0,
KEN,202147,2,0,1,10,0,13,,,
KEN,202148,0,0,16,48,0,64,,,
KEN,202149,0,0,37,123,2,162,5359346.0,3251688.0,
KEN,202150,0,0,24,678,1,703,,,
KEN,202151,0,0,5,657,1,663,,3927485.0,
KEN,202152,0,0,3,454,0,457,,4215806.0,13215.0
KEN,202201,0,0,3,543,1,547,,4478832.0,51226.0
KEN,202202,0,0,4,211,1,216,,,
KEN,202203,0,0,0,99,1,100,6336971.0,5071972.0,114007.0
KEN,202204,0,0,0,44,0,44,6469965.0,5380151.0,137031.0
KEN,202205,0,0,0,12,0,12,7057640.0,6158263.0,183382.0
KEN,202206,0,0,0,6,0,6,7929066.0,6881306.0,220381.0
KEN,202207,0,0,0,4,0,4,,7361539.0,241097.0
KEN,202208,0,0,0,5,0,5,,7579773.0,251409.0
KEN,202209,0,0,0,6,0,6,,7758227.0,259046.0
KEN,202210,0,0,0,11,0,11,,7937578.0,263988.0
KEN,202211,0,0,0,2,0,2,,8090985.0,268625.0
KEN,202212,0,0,0,5,0,5,,,
KEN,202213,0,0,0,2,0,2,,,
KEN,202214,0,0,0,8,0,8,,,
KEN,202216,0,0,0,7,0,7,,,
KEN,202218,0,0,0,6,0,6,,,
KEN,202219,0,0,0,18,0,18,,,
KEN,202220,0,0,0,37,0,37,,,
KEN,202221,0,0,0,63,0,63,,,
KEN,202222,0,0,0,55,0,55,,,
KEN,202223,0,0,0,153,0,153,,,
KEN,202224,0,0,0,261,0,261,,,
KEN,202225,0,0,0,244,0,244,,,
KEN,202226,0,0,0,153,0,153,,,
KEN,202227,0,0,0,94,0,94,,,
KEN,202228,0,0,0,51,0,51,,,
KEN,202229,0,0,0,36,0,36,,,
KEN,202230,0,0,0,9,0,9,,,
KEN,202235,0,0,0,10,0,10,,,
KWT,202010,0,0,0,0,4,4,,,
KWT,202011,0,0,0,0,1,1,,,
KWT,202012,0,0,0,0,4,4,,,
KWT,202013,0,0,0,0,1,1,,,
KWT,202015,0,0,0,0,1,1,,,
KWT,202019,0,0,0,0,2,2,,,
KWT,202020,0,0,0,0,2,2,,,
KWT,202021,0,0,0,0,4,4,,,
KWT,202022,0,0,0,0,1,1,,,
KWT,202024,0,0,0,0,2,2,,,
KWT,202026,0,0,0,0,2,2,,,
KWT,202027,0,0,0,0,1,1,,,
KWT,202031,0,0,0,0,3,3,,,
KWT,202032,0,0,0,0,1,1,,,
KWT,202033,0,0,0,0,2,2,,,
KWT,202034,0,0,0,0,1,1,,,
KWT,202041,0,0,0,0,2,2,,,
KWT,202050,0,0,0,0,1,1,,,
KWT,202052,0,0,0,0,6,6,,,
KWT,202053,0,0,0,0,9,9,,,
KWT,202103,5,0,0,0,0,5,,,
KWT,202104,1,0,0,0,0,1,,,
KWT,202105,4,0,0,0,17,21,,,
KWT,202115,0,0,0,0,1,1,,,
KWT,202116,2,0,0,0,0,2,,,
KWT,202121,1,0,2,0,0,3,,,
KWT,202122,11,0,18,0,7,36,,,
KWT,202124,3,0,20,0,1,24,,,
KWT,202125,0,1,18,0,0,19,,,
KWT,202126,2,0,42,0,0,44,1452148.0,923307.0,
KWT,202127,0,0,21,0,0,21,,,
KWT,202128,0,0,5,0,0,5,,,
KWT,202130,0,0,5,0,0,5,,,
KWT,202131,0,0,3,0,0,3,,,
KWT,202132,0,0,2,0,0,2,,,
KWT,202133,0,0,36,0,0,36,,,
KWT,202134,0,0,3,0,0,3,,,
KWT,202135,0,0,2,0,0,2,,,
KWT,202136,0,0,2,0,1,3,,,
KWT,202137,0,0,12,0,1,13,,,
KWT,202138,0,0,22,0,1,23,,,
KWT,202139,0,0,7,0,1,8,,,
KWT,202140,0,0,8,0,2,10,,,
KWT,202141,0,0,11,0,2,13,,,
KWT,202142,0,0,7,0,0,7,,,
KWT,202143,0,0,13,0,0,13,,,
KWT,202144,0,0,3,0,0,3,,,
KWT,202145,0,0,1,0,1,2,,,
KWT,202146,0,0,1,0,0,1,,,
KWT,202147,0,0,11,0,0,11,,,
KWT,202148,0,0,2,0,1,3,,,
KWT,202203,0,0,0,14,0,14,,,
KWT,202204,0,0,0,14,0,14,,,
KWT,202205,0,0,0,28,0,28,,,
KWT,202206,0,0,1,1,0,2,,,
KWT,202208,0,0,0,1,0,1,,,
KWT,202210,0,0,0,12,0,12,,,
KWT,202211,0,0,0,5,0,5,,,
KWT,202213,0,0,5,12,3,20,,,
KWT,202220,0,0,0,31,0,31,,,
KWT,202221,0,0,0,31,0,31,,,
KWT,202224,0,0,0,40,0,40,,,
KWT,202225,0,0,0,63,0,63,,,
KWT,202227,0,0,0,31,0,31,,,
KWT,202230,0,0,0,30,0,30,,,
KWT,202231,0,0,0,34,0,34,,,
LAO,202015,0,0,0,0,1,1,,,
LAO,202109,0,0,0,0,1,1,,,
LAO,202114,0,0,0,0,2,2,,,
LAO,202117,0,0,0,0,1,1,,,
LAO,202119,0,0,0,0,1,1,493481.0,89266.0,
LAO,202123,0,0,0,0,1,1,712793.0,385921.0,
LAO,202124,0,0,0,0,1,1,753750.0,455128.0,
LAO,202125,0,0,0,0,1,1,884428.0,524103.0,
LAO,202126,0,0,0,0,2,2,,,
LAO,202127,0,0,0,0,2,2,,,
LAO,202128,0,0,0,0,1,1,1050818.0,,
LAO,202129,0,0,0,0,1,1,,,
LAO,202130,0,0,0,0,2,2,1179668.0,988156.0,
LAO,202131,0,0,0,0,1,1,,,
LAO,202149,0,0,4,0,0,4,,,
LAO,202150,0,0,2,0,0,2,,,
LAO,202151,0,0,1,0,0,1,,,
LAO,202152,0,0,1,0,0,1,,,
LAO,202201,0,0,1,0,0,1,,,
LAO,202204,0,0,1,0,0,1,,,
LAO,202206,0,0,4,0,0,4,,,
LAO,202207,0,0,7,0,0,7,,,
LAO,202208,0,0,9,1,0,10,,,
LAO,202209,0,0,15,8,0,23,,,
LAO,202210,0,0,12,6,0,18,,,
LAO,202211,0,0,7,54,0,61,,,
LAO,202212,0,0,5,80,0,85,,,
LAO,202213,0,0,1,84,0,85,,,
LAO,202214,0,0,0,31,0,31,,,
LAO,202215,0,0,0,40,0,40,,,
LAO,202216,0,0,0,21,0,21,,,
LAO,202217,0,0,0,21,0,21,,,
LAO,202218,0,0,0,8,0,8,,,
LAO,202219,0,0,0,2,0,2,,,
LAO,202220,0,0,0,3,0,3,,,
LAO,202221,0,0,0,3,0,3,5809365.0,5050155.0,
LAO,202222,0,0,0,1,0,1,,,
LAO,202224,0,0,0,1,0,1,,,
LAO,202225,0,0,0,1,0,1,,,
LAO,202227,0,0,0,1,0,1,,,
LAO,202229,0,0,0,2,0,2,,,
LAO,202230,0,0,0,6,0,6,,,
LAO,202231,0,0,0,4,0,4,,,
LAO,202232,0,0,0,7,0,7,5888649.0,5222417.0,
LAO,202233,0,0,0,3,0,3,,,
LAO,202234,0,0,0,1,0,1,,,
LBY,202107,1,0,0,0,3,4,,,
LBY,202108,2,0,0,0,34,36,,,
LBY,202122,1,0,0,0,6,7,,,
LBY,202123,0,0,0,0,2,2,330260.0,,
LBY,202152,0,0,3,0,0,3,,,
LBY,202207,0,0,1,0,0,1,2128905.0,1070244.0,
LBY,202212,0,0,0,1,0,1,,,
LBY,202213,0,0,0,2,0,2,,,
LBY,202216,0,0,0,1,0,1,,,
LBY,202219,0,0,0,2,0,2,,,
LBY,202221,0,0,0,4,0,4,,,
LBY,202222,0,0,0,3,0,3,,,
LBY,202223,0,0,0,2,0,2,,,
LBY,202225,0,0,0,2,0,2,,,
LBY,202227,0,0,0,3,0,3,,,
LBY,202228,0,0,0,11,0,11,,,
MWI,202015,0,0,0,0,1,1,,,
MWI,202022,0,0,0,0,2,2,,,
MWI,202023,0,0,0,0,3,3,,,
MWI,202024,0,0,0,0,4,4,,,
MWI,202025,0,0,0,0,1,1,,,
MWI,202026,0,0,0,0,13,13,,,
MWI,202027,0,0,0,0,3,3,,,
MWI,202030,0,0,0,0,1,1,,,
MWI,202033,0,0,0,0,1,1,,,
MWI,202034,0,0,0,0,1,1,,,
MWI,202035,0,0,0,0,1,1,,,
MWI,202038,0,0,0,0,1,1,,,
MWI,202048,1,1,0,0,0,2,,,
MWI,202049,0,0,0,0,1,1,,,
MWI,202051,0,8,0,0,2,10,,,
MWI,202052,0,14,0,0,1,15,,,
MWI,202053,0,10,0,0,1,11,,,
MWI,202101,0,32,0,0,4,36,,,
MWI,202102,1,78,0,0,6,85,,,
MWI,202103,0,101,0,0,6,107,,,
MWI,202104,0,78,0,0,8,86,,,
MWI,202105,0,23,0,0,0,23,,,
MWI,202106,0,8,0,0,0,8,,,
MWI,202107,0,19,0,0,1,20,,,
MWI,202108,0,24,0,0,0,24,,,
MWI,202109,0,22,0,0,0,22,,,
MWI,202110,1,14,0,0,0,15,,,
MWI,202111,2,3,3,0,0,8,,,
MWI,202112,0,5,0,0,0,5,109526.0,,
MWI,202113,0,1,0,0,0,1,,,
MWI,202114,0,23,0,0,0,23,204258.0,,
MWI,202115,0,13,2,0,0,15,,,
MWI,202116,0,2,2,0,0,4,,,
MWI,202117,0,1,14,0,16,31,,,
MWI,202118,0,1,1,0,0,2,318138.0,,
MWI,202119,0,1,0,0,0,1,332955.0,,
MWI,202120,0,1,1,0,0,2,344394.0,,
MWI,202121,1,0,20,0,1,22,354777.0,,
MWI,202122,0,2,35,0,0,37,,,
MWI,202123,0,3,10,0,1,14,370003.0,7611.0,
MWI,202124,0,0,37,0,0,37,383273.0,37412.0,
MWI,202125,0,1,35,0,0,36,385219.0,43102.0,
MWI,202126,0,0,33,0,0,33,,,
MWI,202127,0,0,42,0,1,43,,,
MWI,202128,0,0,50,0,1,51,,,
MWI,202129,0,0,46,0,0,46,,,
MWI,202130,0,0,33,0,0,33,453729.0,138134.0,
MWI,202131,0,0,26,0,4,30,,,
MWI,202132,0,0,6,0,0,6,565968.0,261349.0,
MWI,202133,0,0,9,0,0,9,,,
MWI,202134,0,0,3,0,0,3,,,
MWI,202135,0,0,9,0,0,9,696977.0,430476.0,
MWI,202136,0,0,15,0,0,15,710897.0,450250.0,
MWI,202137,0,0,9,0,0,9,747312.0,471299.0,
MWI,202138,0,0,2,0,0,2,788138.0,488444.0,
MWI,202143,0,0,1,0,0,1,972402.0,555220.0,
MWI,202148,0,0,0,5,0,5,1189293.0,616905.0,
MWI,202149,0,0,0,8,0,8,1254993.0,630750.0,
MWI,202150,0,0,0,31,0,31,1355692.0,651693.0,
MWI,202151,0,0,0,46,0,46,1455515.0,671609.0,
MWI,202152,0,0,0,26,0,26,1494459.0,712743.0,
MWI,202201,0,0,0,30,0,30,1498199.0,739078.0,
MWI,202202,0,0,0,12,0,12,1499194.0,758006.0,
MWI,202203,0,0,0,3,0,3,1501186.0,767705.0,
MWI,202205,0,0,0,2,0,2,1507462.0,779845.0,
MWI,202206,0,0,0,2,0,2,1510077.0,786184.0,
MWI,202207,0,0,0,1,0,1,1514794.0,798811.0,
MWI,202208,0,0,0,1,0,1,1517232.0,803541.0,
MWI,202220,0,0,0,1,0,1,,,
MWI,202222,0,0,0,6,0,6,,,
MWI,202223,0,0,0,2,0,2,,,
MWI,202224,0,0,0,4,0,4,,,
MWI,202225,0,0,0,11,0,11,,,
MWI,202226,0,0,0,8,0,8,,,
MWI,202227,0,0,0,6,0,6,,,
MWI,202228,0,0,0,2,0,2,,,
MWI,202229,0,0,0,7,0,7,,,
MWI,202230,0,0,0,11,0,11,,,
MYS,202004,0,0,0,0,6,6,,,
MYS,202005,0,0,0,0,3,3,,,
MYS,202006,0,0,0,0,3,3,,,
MYS,202007,0,0,0,0,2,2,,,
MYS,202009,0,0,0,0,4,4,,,
MYS,202010,0,0,0,0,9,9,,,
MYS,202011,0,0,0,0,7,7,,,
MYS,202012,0,0,0,0,17,17,,,
MYS,202013,0,0,0,0,24,24,,,
MYS,202014,0,0,0,0,36,36,,,
MYS,202015,0,0,0,0,30,30,,,
MYS,202016,0,0,0,0,9,9,,,
MYS,202017,0,0,0,0,7,7,,,
MYS,202018,0,0,0,0,3,3,,,
MYS,202019,0,0,0,0,3,3,,,
MYS,202020,0,0,0,0,4,4,,,
MYS,202021,0,0,0,0,12,12,,,
MYS,202022,0,0,0,0,5,5,,,
MYS,202023,0,0,0,0,3,3,,,
MYS,202024,0,0,0,0,3,3,,,
MYS,202028,0,0,0,0,1,1,,,
MYS,202029,0,0,0,0,1,1,,,
MYS,202030,0,0,0,0,2,2,,,
MYS,202031,0,0,0,0,5,5,,,
MYS,202033,0,0,0,0,5,5,,,
MYS,202034,0,0,0,0,5,5,,,
MYS,202036,0,0,0,0,22,22,,,
MYS,202037,0,0,0,0,1,1,,,
MYS,202040,0,0,0,0,16,16,,,
MYS,202041,0,0,0,0,11,11,,,
MYS,202042,0,0,0,0,19,19,,,
MYS,202043,0,0,0,0,24,24,,,
MYS,202044,0,0,0,0,33,33,,,
MYS,202045,0,0,0,0,43,43,,,
MYS,202046,0,0,0,0,33,33,,,
MYS,202047,0,0,0,0,30,30,,,
MYS,202048,0,0,0,0,31,31,,,
MYS,202049,0,1,0,0,11,12,,,
MYS,202050,0,0,0,0,23,23,,,
MYS,202051,0,0,0,0,41,41,,,
MYS,202052,0,0,0,0,14,14,,,
MYS,202053,1,0,0,0,20,21,,,
MYS,202101,0,0,1,0,54,55,,,
MYS,202102,0,0,4,0,86,90,,,
MYS,202103,0,0,0,0,87,87,,,
MYS,202104,1,0,0,0,48,49,,,
MYS,202105,0,2,1,0,53,56,,,
MYS,202106,1,0,7,0,40,48,,,
MYS,202107,0,0,0,0,47,47,,,
MYS,202108,0,7,0,0,48,55,12047.0,14.0,
MYS,202109,0,2,0,0,16,18,128269.0,63.0,
MYS,202110,0,9,7,0,19,35,296635.0,187.0,
MYS,202111,0,3,1,0,25,29,409382.0,11018.0,
MYS,202112,2,7,1,0,30,40,455495.0,121803.0,
MYS,202113,1,4,0,0,56,61,514691.0,283317.0,
MYS,202114,7,16,7,0,74,104,578689.0,391306.0,
MYS,202115,7,42,0,0,64,113,696625.0,445658.0,
MYS,202116,7,37,0,0,23,67,800010.0,506490.0,
MYS,202117,1,30,2,0,34,67,907004.0,563916.0,
MYS,202118,0,39,6,0,51,96,1089705.0,684157.0,
MYS,202119,0,19,10,0,12,41,1203882.0,742572.0,
MYS,202120,0,25,9,0,25,59,1487658.0,882004.0,
MYS,202121,1,55,26,0,23,105,1843163.0,1041759.0,
MYS,202122,2,7,8,0,22,39,2392325.0,1143618.0,
MYS,202123,0,4,29,0,6,39,3073287.0,1349695.0,
MYS,202124,1,4,22,0,12,39,4174467.0,1610954.0,
MYS,202125,2,6,37,0,19,64,5353847.0,2050973.0,
MYS,202126,0,1,82,0,9,92,6464198.0,2580249.0,
MYS,202127,0,1,52,0,3,56,7912845.0,3506337.0,
MYS,202128,0,1,71,0,2,74,9810647.0,4537420.0,
MYS,202129,0,4,128,0,11,143,11804693.0,5550021.0,
MYS,202130,0,4,166,0,9,179,14216258.0,6914242.0,
MYS,202131,0,3,233,0,21,257,15908407.0,8694200.0,
MYS,202132,0,0,315,0,4,319,17293630.0,10632099.0,
MYS,202133,0,0,322,0,3,325,18597887.0,12986648.0,
MYS,202134,0,1,409,0,0,410,19766351.0,14807930.0,
MYS,202135,0,0,387,0,1,388,20987053.0,16169610.0,19.0
